respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
47720,0.5,0.93,0.23
47721,0.5,0.54,0.35
47722,0.5,0.74,0.63
47723,0.5,0.57,0.26
47724,0.5,0.49,0.2
47725,0.5,0.37,0.23
47726,0.5,0.19,0.09
47727,0.5,0.76,0.36
47728,0.5,0.56,0.21
47729,0.5,0.76,0.58
47730,0.5,0.17,0.05
47731,0.5,0.31,0.04
47732,0.5,0.57,0.51
47733,0.5,0.55,0.28
47734,0.5,0.29,0.24
47735,0.5,0.36,0.14
47736,0.5,0.13,0.04
47737,0.5,0.16,0.12
47738,0.5,0.14,0.12
47739,0.5,0.65,0.46
47740,0.5,0.21,0.09
47741,0.5,0.67,0.42
47742,0.5,0.62,0.12
47743,0.5,0.32,0.16
47744,0.5,0.21,0.19
47745,0.5,0.71,0.44
47746,0.5,0.65,0.4
47747,0.5,0.87,0.55
47748,0.5,0.84,0.75
47749,0.5,0.26,0.08
47750,0.5,0.21,0.33
47751,0.5,0.91,0.67
47752,0.5,0.94,0.69
47753,0.5,0.15,0.02
47754,0.5,0.8,0.52
47755,0.5,0.83,0.17
47756,0.5,0.83,0.57
47757,0.5,0.73,0.15
47758,0.5,0.62,0.36
47759,0.5,0.25,0.1
47760,0.5,0.23,0.09
47761,0.5,0.88,0.18
47762,0.5,0.1,0.11
47763,0.5,0.75,0.34
47764,0.5,0.26,0.03
47765,0.5,0.67,0.26
47766,0.5,0.4,0.34
47767,0.5,0.71,0.11
47768,0.5,0.4,0.35
47769,0.5,0.47,0.27
47770,0.5,0.9,0.64
47771,0.5,0.19,0.16
47772,0.5,0.6,0.1
47773,0.5,0.24,0.06
47774,0.5,0.14,0.0
47775,0.5,0.15,0.03
47776,0.5,0.7,0.52
47777,0.5,0.19,0.06
47778,0.5,0.32,0.05
47779,0.5,0.29,0.07
47780,0.5,0.67,0.49
47781,0.5,0.12,0.14
47782,0.5,0.14,0.1
47783,0.5,0.34,0.2
47784,0.5,0.19,0.01
47785,0.5,0.28,0.07
47786,0.5,0.26,0.24
47787,0.5,0.09,0.07
47788,0.5,0.43,0.14
47789,0.5,0.9,0.55
47790,0.5,0.88,0.14
47791,0.5,0.45,0.44
47792,0.5,0.11,0.08
47793,0.5,0.72,0.11
47794,0.5,0.23,0.1
47795,0.5,0.66,0.13
47796,0.5,0.4,0.04
47797,0.5,0.69,0.18
47798,0.5,0.13,0.22
47799,0.5,0.1,0.06
47800,0.5,0.52,0.16
47801,0.5,0.24,0.08
47802,0.5,0.63,0.37
47803,0.5,0.1,0.14
47804,0.5,0.29,0.26
47805,0.5,0.14,0.06
47806,0.5,0.13,0.06
47807,0.5,0.73,0.44
47808,0.5,0.34,0.25
47809,0.5,0.94,0.66
47810,0.5,0.78,0.19
47811,0.5,0.73,0.38
47812,0.5,0.84,0.11
47813,0.5,0.4,0.09
47814,0.5,0.15,0.09
47815,0.5,0.28,0.14
47816,0.5,0.5,0.26
47817,0.5,0.04,0.01
47818,0.5,0.47,0.08
47819,0.5,0.34,0.59
47820,0.5,0.33,0.05
47821,0.5,0.57,0.56
47822,0.5,0.78,0.1
47823,0.5,0.25,0.17
47824,0.5,0.66,0.12
47825,0.5,0.22,0.07
47826,0.5,0.78,0.32
47827,0.5,0.78,0.64
47828,0.5,0.64,0.13
47829,0.5,0.17,0.02
47830,0.5,0.51,0.05
47831,0.5,0.19,0.09
47832,0.5,0.06,0.04
47833,0.5,0.62,0.27
47834,0.5,0.23,0.11
47835,0.5,0.11,0.09
47836,0.5,0.22,0.15
47837,0.5,0.37,0.09
47838,0.5,0.89,0.03
47839,0.5,0.53,0.04
47840,0.5,0.58,0.07
47841,0.5,0.12,0.19
47842,0.5,0.41,0.08
47843,0.5,0.31,0.18
47844,0.5,0.91,0.31
47845,0.5,0.6,0.27
47846,0.5,0.7,0.14
47847,0.5,0.9,0.62
47848,0.5,0.75,0.42
47849,0.5,0.11,0.03
47850,0.5,0.44,0.39
47851,0.5,0.89,0.64
47852,0.5,0.43,0.03
47853,0.5,0.8,0.75
47854,0.5,0.9,0.11
47855,0.5,0.12,0.08
47856,0.5,0.07,0.04
47857,0.5,0.52,0.46
47858,0.5,0.84,0.2
47859,0.5,0.7,0.29
47860,0.5,0.26,0.1
47861,0.5,0.17,0.0
47862,0.5,0.0,0.0
47863,0.5,0.43,0.05
47864,0.5,0.32,0.03
47865,0.5,0.71,0.46
47866,0.5,0.26,0.09
47867,0.5,0.14,0.06
47868,0.5,0.55,0.12
47869,0.5,0.59,0.17
47870,0.5,0.19,0.08
47871,0.5,0.7,0.44
47872,0.5,0.59,0.44
47873,0.5,0.11,0.01
47874,0.5,0.96,0.17
47875,0.5,0.43,0.16
47876,0.5,0.21,0.15
47877,0.5,0.18,0.06
47878,0.5,0.05,0.05
47879,0.5,0.6,0.33
47880,0.5,0.89,0.11
47881,0.5,0.15,0.07
47882,0.5,0.45,0.36
47883,0.5,0.09,0.07
47884,0.5,0.69,0.04
47885,0.5,0.41,0.14
47886,0.5,0.18,0.07
47887,0.5,0.26,0.07
47888,0.5,0.12,0.23
47889,0.5,0.36,0.09
47890,0.5,0.57,0.28
47891,0.5,0.48,0.09
47892,0.5,0.51,0.28
47893,0.5,0.05,0.1
47894,0.5,0.3,0.02
47895,0.5,0.88,0.06
47896,0.5,0.14,0.06
47897,0.5,0.45,0.13
47898,0.5,0.21,0.12
47899,0.5,0.31,0.18
47900,0.5,0.4,0.06
47901,0.5,0.33,0.22
47902,0.5,0.47,0.01
47903,0.5,0.72,0.4
47904,0.5,0.86,0.1
47905,0.5,0.58,0.28
47906,0.5,0.48,0.11
47907,0.5,0.76,0.11
47908,0.5,0.57,0.37
47909,0.5,0.86,0.34
47910,0.5,0.5,0.26
47911,0.5,0.45,0.22
47912,0.5,0.92,0.11
47913,0.5,0.42,0.23
47914,0.5,0.22,0.15
47915,0.5,0.49,0.08
47916,0.5,0.16,0.1
47917,0.5,0.21,0.27
47918,0.5,0.07,0.08
47919,0.5,0.36,0.11
47920,0.5,0.32,0.1
47921,0.5,0.04,0.05
47922,0.5,0.24,0.07
47923,0.5,0.35,0.26
47924,0.5,0.89,0.13
47925,0.5,0.83,0.15
47926,0.5,0.87,0.16
47927,0.5,0.25,0.12
47928,0.5,0.88,0.78
47929,0.5,0.61,0.26
47930,0.5,0.43,0.11
47931,0.5,0.07,0.06
47932,0.5,0.3,0.07
47933,0.5,0.28,0.1
47934,0.5,0.16,0.07
47935,0.5,0.63,0.6
47936,0.5,0.88,0.67
47937,0.5,0.79,0.64
47938,0.5,0.61,0.15
47939,0.5,0.88,0.36
47940,0.5,0.85,0.46
47941,0.5,0.59,0.18
47942,0.5,0.13,0.05
47943,0.5,0.27,0.13
47944,0.5,0.66,0.16
47945,0.5,0.38,0.2
47946,0.5,0.81,0.66
47947,0.5,0.79,0.16
47948,0.5,0.72,0.09
47949,0.5,0.79,0.13
47950,0.5,0.9,0.72
47951,0.5,0.04,0.03
47952,0.5,0.07,0.06
47953,0.5,0.26,0.05
47954,0.5,0.85,0.12
47955,0.5,0.57,0.35
47956,0.5,0.86,0.76
47957,0.5,0.35,0.25
47958,0.5,0.51,0.21
47959,0.5,0.58,0.21
47960,0.5,0.59,0.05
47961,0.5,0.61,0.67
47962,0.5,0.74,0.22
47963,0.5,0.51,0.15
47964,0.5,0.17,0.03
47965,0.5,0.35,0.34
47966,0.5,0.7,0.15
47967,0.5,0.95,0.05
47968,0.5,0.33,0.17
47969,0.5,0.08,0.04
47970,0.5,0.71,0.09
47971,0.5,0.26,0.12
47972,0.5,0.28,0.0
47973,0.5,0.5,0.09
47974,0.5,0.39,0.13
47975,0.5,0.61,0.12
47976,0.5,0.15,0.14
47977,0.5,0.46,0.25
47978,0.5,0.44,0.1
47979,0.5,0.05,0.01
47980,0.5,0.53,0.68
47981,0.5,0.38,0.08
47982,0.5,0.21,0.02
47983,0.5,0.15,0.03
47984,0.5,0.1,0.03
47985,0.5,0.18,0.02
47986,0.5,0.27,0.04
47987,0.5,0.04,0.02
47988,0.5,0.88,0.67
47989,0.5,0.16,0.16
47990,0.5,0.36,0.24
47991,0.5,0.59,0.37
47992,0.5,0.53,0.31
47993,0.5,0.65,0.12
47994,0.5,0.49,0.41
47995,0.5,0.85,0.56
47996,0.5,0.7,0.76
47997,0.5,0.05,0.0
47998,0.5,0.85,0.74
47999,0.5,0.56,0.17
48000,0.5,0.15,0.28
48001,0.5,0.55,0.32
48002,0.5,0.24,0.15
48003,0.5,0.58,0.14
48004,0.5,0.47,0.25
48005,0.5,0.34,0.36
48006,0.5,0.66,0.2
48007,0.5,0.35,0.18
48008,0.5,0.86,0.35
48009,0.5,0.22,0.09
48010,0.5,0.48,0.26
48011,0.5,0.32,0.25
48012,0.5,0.71,0.42
48013,0.5,0.23,0.17
48014,0.5,0.51,0.37
48015,0.5,0.19,0.04
48016,0.5,0.42,0.19
48017,0.5,0.13,0.05
48018,0.5,0.77,0.38
48019,0.5,0.8,0.44
48020,0.5,0.8,0.31
48021,0.5,0.48,0.13
48022,0.5,0.08,0.13
48023,0.5,0.12,0.08
48024,0.5,0.81,0.05
48025,0.5,0.1,0.04
48026,0.5,0.27,0.19
48027,0.5,0.26,0.16
48028,0.5,0.4,0.05
48029,0.5,0.38,0.08
48030,0.5,0.86,0.53
48031,0.5,0.38,0.15
48032,0.5,0.51,0.12
48033,0.5,0.16,0.02
48034,0.5,0.27,0.09
48035,0.5,0.1,0.01
48036,0.5,0.08,0.01
48037,0.5,0.45,0.1
48038,0.5,0.88,0.52
48039,0.5,0.92,0.12
48040,0.5,0.75,0.31
48041,0.5,0.7,0.59
48042,0.5,0.14,0.02
48043,0.5,0.53,0.22
48044,0.5,0.9,0.49
48045,0.5,0.53,0.12
48046,0.5,0.13,0.18
48047,0.5,0.79,0.02
48048,0.5,0.64,0.09
48049,0.5,0.45,0.08
48050,0.5,0.88,0.23
48051,0.5,0.44,0.16
48052,0.5,0.14,0.04
48053,0.5,0.93,0.66
48054,0.5,0.42,0.33
48055,0.5,0.49,0.1
48056,0.5,0.91,0.64
48057,0.5,0.11,0.1
48058,0.5,0.82,0.07
48059,0.5,0.39,0.18
48060,0.5,0.93,0.75
48061,0.5,0.37,0.08
48062,0.5,0.54,0.26
48063,0.5,0.33,0.15
48064,0.5,0.66,0.09
48065,0.5,0.1,0.04
48066,0.5,0.42,0.13
48067,0.5,0.18,0.01
48068,0.5,0.93,0.64
48069,0.5,0.72,0.4
48070,0.5,0.7,0.18
48071,0.5,0.78,0.32
48072,0.5,0.1,0.04
48073,0.5,0.45,0.28
48074,0.5,0.77,0.57
48075,0.5,0.68,0.12
48076,0.5,0.85,0.61
48077,0.5,0.38,0.07
48078,0.5,0.03,0.01
48079,0.5,0.39,0.07
48080,0.5,0.78,0.1
48081,0.5,0.84,0.18
48082,0.5,0.38,0.3
48083,0.5,0.67,0.13
48084,0.5,0.68,0.48
48085,0.5,0.1,0.07
48086,0.5,0.08,0.02
48087,0.5,0.8,0.19
48088,0.5,0.08,0.08
48089,0.5,0.88,0.25
48090,0.5,0.41,0.21
48091,0.5,0.88,0.43
48092,0.5,0.09,0.12
48093,0.5,0.77,0.37
48094,0.5,0.46,0.19
48095,0.5,0.74,0.73
48096,0.5,0.48,0.16
48097,0.5,0.85,0.07
48098,0.5,0.5,0.07
48099,0.5,0.39,0.18
48100,0.5,0.52,0.18
48101,0.5,0.56,0.32
48102,0.5,0.66,0.59
48103,0.5,0.34,0.1
48104,0.5,0.57,0.19
48105,0.5,0.79,0.09
48106,0.5,0.66,0.3
48107,0.5,0.66,0.66
48108,0.5,0.09,0.06
48109,0.5,0.25,0.24
48110,0.5,0.94,0.09
48111,0.5,0.58,0.12
48112,0.5,0.17,0.08
48113,0.5,0.76,0.13
48114,0.5,0.14,0.08
48115,0.5,0.74,0.09
48116,0.5,0.55,0.05
48117,0.5,0.1,0.07
48118,0.5,0.58,0.08
48119,0.5,0.38,0.27
48120,0.5,0.7,0.4
48121,0.5,0.11,0.02
48122,0.5,0.81,0.07
48123,0.5,0.14,0.05
48124,0.5,0.28,0.1
48125,0.5,0.59,0.27
48126,0.5,0.24,0.13
48127,0.5,0.11,0.07
48128,0.5,0.72,0.2
48129,0.5,0.32,0.16
48130,0.5,0.72,0.65
48131,0.5,0.58,0.13
48132,0.5,0.1,0.04
48133,0.5,0.32,0.11
48134,0.5,0.62,0.19
48135,0.5,0.8,0.53
48136,0.5,0.89,0.87
48137,0.5,0.88,0.26
48138,0.5,0.08,0.02
48139,0.5,0.78,0.67
48140,0.5,0.12,0.05
48141,0.5,0.07,0.04
48142,0.5,0.97,0.66
48143,0.5,0.43,0.1
48144,0.5,0.99,0.9
48145,0.5,0.21,0.33
48146,0.5,0.62,0.26
48147,0.5,0.59,0.12
48148,0.5,0.29,0.03
48149,0.5,0.12,0.04
48150,0.5,0.41,0.61
48151,0.5,0.39,0.54
48152,0.5,0.16,0.08
48153,0.5,0.73,0.41
48154,0.5,0.23,0.16
48155,0.5,0.89,0.53
48156,0.5,0.17,0.05
48157,0.5,0.23,0.14
48158,0.5,0.46,0.21
48159,0.5,0.35,0.21
48160,0.5,0.04,0.01
48161,0.5,0.19,0.1
48162,0.5,0.79,0.64
48163,0.5,0.17,0.05
48164,0.5,0.26,0.12
48165,0.5,0.69,0.62
48166,0.5,0.11,0.02
48167,0.5,0.61,0.59
48168,0.5,0.69,0.36
48169,0.5,0.16,0.03
48170,0.5,0.26,0.15
48171,0.5,0.74,0.09
48172,0.5,0.4,0.27
48173,0.5,0.44,0.36
48174,0.5,0.64,0.43
48175,0.5,0.13,0.09
48176,0.5,0.24,0.03
48177,0.5,0.64,0.51
48178,0.5,0.59,0.34
48179,0.5,0.14,0.03
48180,0.5,0.47,0.17
48181,0.5,0.31,0.22
48182,0.5,0.48,0.07
48183,0.5,0.19,0.08
48184,0.5,0.05,0.01
48185,0.5,0.69,0.12
48186,0.5,0.87,0.73
48187,0.5,0.71,0.18
48188,0.5,0.34,0.07
48189,0.5,0.52,0.08
48190,0.5,0.16,0.04
48191,0.5,0.96,0.76
48192,0.5,0.7,0.3
48193,0.5,0.13,0.05
48194,0.5,0.58,0.22
48195,0.5,0.23,0.15
48196,0.5,0.47,0.08
48197,0.5,0.9,0.15
48198,0.5,0.29,0.11
48199,0.5,0.39,0.25
48200,0.5,0.17,0.03
48201,0.5,0.62,0.19
48202,0.5,0.12,0.11
48203,0.5,0.33,0.23
48204,0.5,0.78,0.52
48205,0.5,0.78,0.58
48206,0.5,0.08,0.08
48207,0.5,0.29,0.1
48208,0.5,0.31,0.11
48209,0.5,0.88,0.4
48210,0.5,0.18,0.02
48211,0.5,0.1,0.06
48212,0.5,0.36,0.13
48213,0.5,0.13,0.07
48214,0.5,0.75,0.65
48215,0.5,0.15,0.1
48216,0.5,0.1,0.03
48217,0.5,0.94,0.54
48218,0.5,0.47,0.12
48219,0.5,0.65,0.36
48220,0.5,0.16,0.04
48221,0.5,0.26,0.48
48222,0.5,0.18,0.07
48223,0.5,0.73,0.24
48224,0.5,0.15,0.11
48225,0.5,0.9,0.18
48226,0.5,0.1,0.13
48227,0.5,0.73,0.5
48228,0.5,0.5,0.11
48229,0.5,0.73,0.78
48230,0.5,0.43,0.25
48231,0.5,0.18,0.23
48232,0.5,0.29,0.08
48233,0.5,0.23,0.13
48234,0.5,0.13,0.16
48235,0.5,0.9,0.58
48236,0.5,0.76,0.27
48237,0.5,0.06,0.03
48238,0.5,0.29,0.11
48239,0.5,0.83,0.25
48240,0.5,0.91,0.71
48241,0.5,0.36,0.19
48242,0.5,0.5,0.36
48243,0.5,0.06,0.03
48244,0.5,0.4,0.14
48245,0.5,0.75,0.49
48246,0.5,0.44,0.19
48247,0.5,0.3,0.08
48248,0.5,0.14,0.11
48249,0.5,0.19,0.08
48250,0.5,0.84,0.36
48251,0.5,0.24,0.1
48252,0.5,0.77,0.46
48253,0.5,0.13,0.08
48254,0.5,0.88,0.16
48255,0.5,0.94,0.47
48256,0.5,0.49,0.15
48257,0.5,0.47,0.06
48258,0.5,0.14,0.1
48259,0.5,0.9,0.5
48260,0.5,0.55,0.23
48261,0.5,0.12,0.01
48262,0.5,0.65,0.36
48263,0.5,0.12,0.16
48264,0.5,0.21,0.06
48265,0.5,0.22,0.21
48266,0.5,0.18,0.3
48267,0.5,0.54,0.23
48268,0.5,0.91,0.82
48269,0.5,0.37,0.16
48270,0.5,0.84,0.35
48271,0.5,0.13,0.05
48272,0.5,0.89,0.21
48273,0.5,0.13,0.05
48274,0.5,0.96,0.48
48275,0.5,0.63,0.34
48276,0.5,0.93,0.25
48277,0.5,0.87,0.05
48278,0.5,0.37,0.42
48279,0.5,0.08,0.02
48280,0.5,0.13,0.03
48281,0.5,0.61,0.18
48282,0.5,0.73,0.18
48283,0.5,0.59,0.21
48284,0.5,0.45,0.24
48285,0.5,0.58,0.17
48286,0.5,0.9,0.17
48287,0.5,0.21,0.11
48288,0.5,0.66,0.38
48289,0.5,0.39,0.09
48290,0.5,0.83,0.37
48291,0.5,0.41,0.29
48292,0.5,0.79,0.1
48293,0.5,0.12,0.06
48294,0.5,0.98,0.81
48295,0.5,0.55,0.16
48296,0.5,0.92,0.52
48297,0.5,0.62,0.21
48298,0.5,0.65,0.09
48299,0.5,0.76,0.26
48300,0.5,0.13,0.02
48301,0.5,0.42,0.05
48302,0.5,0.15,0.05
48303,0.5,0.1,0.16
48304,0.5,0.1,0.06
48305,0.5,0.68,0.18
48306,0.5,0.24,0.09
48307,0.5,0.15,0.04
48308,0.5,0.14,0.07
48309,0.5,0.55,0.31
48310,0.5,0.48,0.13
48311,0.5,0.4,0.17
48312,0.5,0.28,0.16
48313,0.5,0.41,0.19
48314,0.5,0.14,0.03
48315,0.5,0.34,0.09
48316,0.5,0.12,0.07
48317,0.5,0.21,0.06
48318,0.5,0.21,0.3
48319,0.5,0.06,0.12
48320,0.5,0.65,0.41
48321,0.5,0.08,0.03
48322,0.5,0.43,0.11
48323,0.5,0.26,0.1
48324,0.5,0.21,0.11
48325,0.5,0.33,0.1
48326,0.5,0.87,0.73
48327,0.5,0.28,0.21
48328,0.5,0.89,0.08
48329,0.5,0.06,0.2
48330,0.5,0.74,0.07
48331,0.5,0.38,0.38
48332,0.5,0.59,0.09
48333,0.5,0.34,0.22
48334,0.5,0.15,0.04
48335,0.5,0.85,0.32
48336,0.5,0.25,0.17
48337,0.5,0.95,0.18
48338,0.5,0.2,0.07
48339,0.5,0.12,0.05
48340,0.5,0.41,0.24
48341,0.5,0.75,0.8
48342,0.5,0.28,0.09
48343,0.5,0.95,0.83
48344,0.5,0.47,0.18
48345,0.5,0.6,0.22
48346,0.5,0.65,0.1
48347,0.5,0.02,0.02
48348,0.5,0.11,0.01
48349,0.5,0.19,0.08
48350,0.5,0.84,0.35
48351,0.5,0.84,0.33
48352,0.5,0.79,0.19
48353,0.5,0.34,0.21
48354,0.5,0.96,0.03
48355,0.5,0.29,0.01
48356,0.5,0.74,0.05
48357,0.5,0.51,0.04
48358,0.5,0.66,0.34
48359,0.5,0.3,0.15
48360,0.5,0.73,0.55
48361,0.5,0.73,0.29
48362,0.5,0.52,0.1
48363,0.5,0.59,0.15
48364,0.5,0.53,0.3
48365,0.5,0.77,0.59
48366,0.5,0.46,0.15
48367,0.5,0.49,0.37
48368,0.5,0.6,0.13
48369,0.5,0.55,0.58
48370,0.5,0.66,0.19
48371,0.5,0.64,0.08
48372,0.5,0.61,0.19
48373,0.5,0.5,0.32
48374,0.5,0.76,0.12
48375,0.5,0.21,0.05
48376,0.5,0.46,0.02
48377,0.5,0.09,0.06
48378,0.5,0.33,0.13
48379,0.5,0.25,0.16
48380,0.5,0.4,0.13
48381,0.5,0.3,0.05
48382,0.5,0.81,0.61
48383,0.5,0.05,0.01
48384,0.5,0.2,0.18
48385,0.5,0.31,0.23
48386,0.5,0.14,0.01
48387,0.5,0.1,0.08
48388,0.5,0.18,0.06
48389,0.5,0.42,0.06
48390,0.5,0.13,0.07
48391,0.5,0.57,0.08
48392,0.5,0.4,0.23
48393,0.5,0.87,0.69
48394,0.5,0.77,0.59
48395,0.5,0.7,0.15
48396,0.5,0.84,0.72
48397,0.5,0.55,0.48
48398,0.5,0.21,0.06
48399,0.5,0.83,0.45
48400,0.5,0.77,0.16
48401,0.5,0.98,0.14
48402,0.5,0.72,0.43
48403,0.5,0.18,0.19
48404,0.5,0.22,0.13
48405,0.5,0.14,0.09
48406,0.5,0.27,0.43
48407,0.5,0.6,0.18
48408,0.5,0.17,0.21
48409,0.5,0.63,0.12
48410,0.5,0.32,0.06
48411,0.5,0.11,0.05
48412,0.5,0.18,0.01
48413,0.5,0.78,0.11
48414,0.5,0.23,0.09
48415,0.5,0.86,0.46
48416,0.5,0.9,0.11
48417,0.5,0.13,0.03
48418,0.5,0.71,0.39
48419,0.5,0.7,0.58
48420,0.5,0.2,0.07
48421,0.5,0.58,0.11
48422,0.5,0.91,0.55
48423,0.5,0.77,0.43
48424,0.5,0.53,0.2
48425,0.5,0.3,0.06
48426,0.5,0.08,0.01
48427,0.5,0.17,0.05
48428,0.5,0.25,0.07
48429,0.5,0.27,0.2
48430,0.5,0.68,0.06
48431,0.5,0.73,0.21
48432,0.5,0.2,0.05
48433,0.5,0.12,0.06
48434,0.5,0.92,0.68
48435,0.5,0.37,0.3
48436,0.5,0.51,0.14
48437,0.5,0.48,0.46
48438,0.5,0.86,0.29
48439,0.5,0.51,0.12
48440,0.5,0.85,0.24
48441,0.5,0.14,0.05
48442,0.5,0.83,0.32
48443,0.5,0.9,0.03
48444,0.5,0.85,0.34
48445,0.5,0.97,0.18
48446,0.5,0.53,0.13
48447,0.5,0.44,0.09
48448,0.5,0.15,0.03
48449,0.5,0.52,0.36
48450,0.5,0.13,0.18
48451,0.5,0.7,0.32
48452,0.5,0.39,0.12
48453,0.5,0.96,0.02
48454,0.5,0.57,0.33
48455,0.5,0.14,0.26
48456,0.5,0.17,0.05
48457,0.5,0.51,0.36
48458,0.5,0.73,0.2
48459,0.5,0.18,0.1
48460,0.5,0.24,0.05
48461,0.5,0.08,0.08
48462,0.5,0.78,0.17
48463,0.5,0.55,0.33
48464,0.5,0.05,0.07
48465,0.5,0.43,0.16
48466,0.5,0.24,0.02
48467,0.5,0.72,0.2
48468,0.5,0.7,0.13
48469,0.5,0.61,0.32
48470,0.5,0.4,0.21
48471,0.5,0.46,0.32
48472,0.5,0.76,0.39
48473,0.5,0.95,0.51
48474,0.5,0.11,0.07
48475,0.5,0.49,0.3
48476,0.5,0.63,0.08
48477,0.5,0.7,0.4
48478,0.5,0.11,0.08
48479,0.5,0.5,0.09
48480,0.5,0.1,0.1
48481,0.5,0.2,0.07
48482,0.5,0.5,0.02
48483,0.5,0.8,0.31
48484,0.5,0.47,0.04
48485,0.5,0.73,0.66
48486,0.5,0.45,0.03
48487,0.5,0.25,0.23
48488,0.5,0.16,0.13
48489,0.5,0.34,0.19
48490,0.5,0.68,0.29
48491,0.5,0.49,0.32
48492,0.5,0.87,0.54
48493,0.5,0.29,0.01
48494,0.5,0.15,0.03
48495,0.5,0.83,0.1
48496,0.5,0.05,0.07
48497,0.5,0.78,0.14
48498,0.5,0.12,0.01
48499,0.5,0.83,0.14
48500,0.5,0.65,0.18
48501,0.5,0.27,0.3
48502,0.5,0.83,0.06
48503,0.5,0.2,0.15
48504,0.5,0.14,0.04
48505,0.5,0.22,0.14
48506,0.5,0.63,0.38
48507,0.5,0.28,0.13
48508,0.5,0.85,0.51
48509,0.5,0.83,0.37
48510,0.5,0.51,0.12
48511,0.5,0.25,0.22
48512,0.5,0.39,0.07
48513,0.5,0.37,0.18
48514,0.5,0.73,0.1
48515,0.5,0.65,0.19
48516,0.5,0.67,0.14
48517,0.5,0.98,0.16
48518,0.5,0.47,0.28
48519,0.5,0.86,0.18
48520,0.5,0.33,0.06
48521,0.5,0.86,0.1
48522,0.5,0.65,0.44
48523,0.5,0.8,0.17
48524,0.5,0.75,0.68
48525,0.5,0.25,0.29
48526,0.5,0.95,0.55
48527,0.5,0.59,0.31
48528,0.5,0.62,0.11
48529,0.5,0.93,0.05
48530,0.5,0.54,0.17
48531,0.5,0.76,0.56
48532,0.5,0.71,0.14
48533,0.5,0.56,0.44
48534,0.5,0.12,0.02
48535,0.5,0.15,0.09
48536,0.5,0.64,0.41
48537,0.5,0.11,0.06
48538,0.5,0.26,0.17
48539,0.5,0.15,0.05
48540,0.5,0.56,0.19
48541,0.5,0.05,0.07
48542,0.5,0.28,0.17
48543,0.5,0.31,0.05
48544,0.5,0.14,0.04
48545,0.5,0.72,0.57
48546,0.5,0.55,0.2
48547,0.5,0.57,0.04
48548,0.5,0.12,0.02
48549,0.5,0.71,0.22
48550,0.5,0.85,0.04
48551,0.5,0.51,0.08
48552,0.5,0.73,0.18
48553,0.5,0.52,0.17
48554,0.5,0.46,0.12
48555,0.5,0.66,0.19
48556,0.5,0.15,0.02
48557,0.5,0.91,0.66
48558,0.5,0.24,0.04
48559,0.5,0.53,0.12
48560,0.5,0.56,0.39
48561,0.5,0.91,0.12
48562,0.5,0.15,0.03
48563,0.5,0.5,0.39
48564,0.5,0.18,0.14
48565,0.5,0.5,0.4
48566,0.5,0.4,0.2
48567,0.5,0.47,0.3
48568,0.5,0.16,0.07
48569,0.5,0.19,0.09
48570,0.5,0.69,0.12
48571,0.5,0.41,0.31
48572,0.5,0.86,0.53
48573,0.5,0.28,0.03
48574,0.5,0.31,0.24
48575,0.5,0.32,0.12
48576,0.5,0.08,0.03
48577,0.5,0.7,0.41
48578,0.5,0.94,0.74
48579,0.5,0.72,0.39
48580,0.5,0.27,0.07
48581,0.5,0.9,0.09
48582,0.5,0.89,0.07
48583,0.5,0.24,0.1
48584,0.5,0.76,0.51
48585,0.5,0.75,0.14
48586,0.5,0.44,0.09
48587,0.5,0.86,0.25
48588,0.5,0.64,0.16
48589,0.5,0.45,0.36
48590,0.5,0.08,0.02
48591,0.5,0.21,0.1
48592,0.5,0.84,0.53
48593,0.5,0.35,0.2
48594,0.5,0.91,0.23
48595,0.5,0.25,0.05
48596,0.5,0.64,0.04
48597,0.5,0.77,0.13
48598,0.5,0.57,0.14
48599,0.5,0.94,0.51
48600,0.5,1.0,0.63
48601,0.5,0.5,0.03
48602,0.5,0.71,0.64
48603,0.5,0.48,0.04
48604,0.5,0.75,0.57
48605,0.5,0.16,0.08
48606,0.5,0.92,0.8
48607,0.5,0.48,0.42
48608,0.5,0.23,0.1
48609,0.5,0.86,0.08
48610,0.5,0.37,0.08
48611,0.5,0.55,0.52
48612,0.5,0.79,0.11
48613,0.5,0.52,0.34
48614,0.5,0.19,0.11
48615,0.5,0.19,0.16
48616,0.5,0.82,0.52
48617,0.5,0.9,0.68
48618,0.5,0.62,0.17
48619,0.5,0.23,0.2
48620,0.5,0.79,0.65
48621,0.5,0.27,0.04
48622,0.5,0.27,0.05
48623,0.5,0.28,0.09
48624,0.5,0.2,0.2
48625,0.5,0.18,0.02
48626,0.5,0.04,0.01
48627,0.5,0.35,0.12
48628,0.5,0.18,0.25
48629,0.5,0.05,0.02
48630,0.5,0.12,0.05
48631,0.5,0.62,0.11
48632,0.5,0.15,0.19
48633,0.5,0.04,0.01
48634,0.5,0.27,0.05
48635,0.5,0.61,0.03
48636,0.5,0.23,0.01
48637,0.5,0.76,0.53
48638,0.5,0.12,0.1
48639,0.5,0.26,0.1
48640,0.5,0.42,0.3
48641,0.5,0.76,0.41
48642,0.5,0.19,0.32
48643,0.5,0.77,0.51
48644,0.5,0.34,0.22
48645,0.5,0.95,0.09
48646,0.5,0.61,0.11
48647,0.5,0.04,0.05
48648,0.5,0.38,0.28
48649,0.5,0.36,0.06
48650,0.5,0.77,0.44
